name,year,month,uri,rank,listUri,finalWorth,category,otherCompensation,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,naturalId,position,imageExists,selfMade,status,gender,birthDate,lastName,firstName,listDescription,date,wealthList,familyList,squareImage,bioSuppress,suppressOnProfiles,premiumProfile,philanthropyScore,netWorth
Billionaires,2022,4,massimiliana-landini-aleotti,490,billionaires,5400,Healthcare,0,True,Massimiliana Landini Aleotti & family,79,Italy,Not Specified,Fiesole (FI),pharmaceuticals,Healthcare,Italy,1649102945381,1,faris/5/2022/195702,499,False,False,D,F,-852076800000.0,Landini Aleotti,Massimiliana,The World's Billionaires,1649116800000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,N/A,$5.4 B
Billionaires,2022,4,joe-lewis,490,billionaires,5400,Finance & Investments,0,True,Joe Lewis,85,Bahamas,Not Specified,Albany,investments,Finance & Investments,United Kingdom,1649102946807,1,faris/5/2022/4943,500,True,True,U,M,-1038355200000.0,Lewis,Joe,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,False,False,False,N/A,$5.4 B
Billionaires,2022,4,li-chunan,490,billionaires,5400,Manufacturing,0,True,Li Chunan,53,China,Not Specified,Fushun,renewable energy,Manufacturing,China,1649102948374,1,faris/5/2022/194844,501,False,True,D,M,-38707200000.0,Li,Chunan,The World's Billionaires,1649116800000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,N/A,$5.4 B
Billionaires,2022,4,lin-muqin,490,billionaires,5400,Food & Beverage,0,True,Lin Muqin & family,58,China,Not Specified,Shenzhen,beverages,Food & Beverage,China,1649102949769,1,faris/5/2022/241749,502,False,True,N,M,-189388800000.0,Lin,Muqin,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/6182ccfed143a6cc30e9678c/416x416.jpg?background=000000&cropX1=513&cropX2=2230&cropY1=0&cropY2=1718,False,False,False,N/A,$5.4 B
Billionaires,2022,4,shigenobu-nagamori,490,billionaires,5400,Manufacturing,0,True,Shigenobu Nagamori,77,Japan,Not Specified,Kyoto,motors,Manufacturing,Japan,1654027675555,1,faris/5/2022/4785,503,True,True,D,M,-799804800000.0,Nagamori,Shigenobu,The World's Billionaires,1649199600000,False,False,//specials-images.forbesimg.com/imageserve/5ea6e3cb52ac2e00060dd521/416x416.jpg?background=000000&cropX1=845&cropX2=3507&cropY1=6&cropY2=2667,False,False,False,N/A,$5.4 B
Billionaires,2022,4,kjell-inge-rokke,490,billionaires,5400,Logistics,0,True,Kjell Inge Rokke,63,Norway,Not Specified,Vettre,"shipping, seafood",Logistics,Norway,1649102952574,1,faris/5/2022/4822,504,True,True,D,M,-353030400000.0,Rokke,Kjell Inge,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/58a244daa7ea431f32197300/416x416.jpg?background=000000&cropX1=167&cropX2=573&cropY1=55&cropY2=461,False,False,False,N/A,$5.4 B
Billionaires,2022,4,wang-wenjing,490,billionaires,5400,Technology,0,True,Wang Wenjing,57,China,Not Specified,Beijing,business software,Technology,China,1649102953975,1,faris/5/2022/43,505,True,True,D,M,-160099200000.0,Wang,Wenjing,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/6182e3452d967cb41de9678c/416x416.jpg?background=000000&cropX1=1142&cropX2=2689&cropY1=328&cropY2=1873,False,False,False,N/A,$5.4 B
Billionaires,2022,4,chris-xu,490,billionaires,5400,Fashion & Retail,0,True,Chris Xu,38,China,Not Specified,Guangzhou,e-commerce,Fashion & Retail,China,1660797024349,1,faris/5/2022/243331,506,False,True,N,M,441763200000.0,Xu,Chris,The World's Billionaires,1649134860000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,N/A,$5.4 B
Billionaires,2022,4,samuel-yin,490,billionaires,5400,Diversified,0,True,Samuel Yin,71,Taiwan,Not Specified,Taipei,retail,Diversified,Taiwan,1651098165745,1,faris/5/2022/1244,507,True,False,U,M,-611539200000.0,Yin,Samuel,The World's Billionaires,1649199600000,False,False,https://specials-images.forbesimg.com/imageserve/79f9f719edb1a954ae3fd1229a2f9924/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=63&cropY2=807,False,False,False,N/A,$5.4 B
Billionaires,2022,4,ma-yusuff-ali,490,billionaires,5400,Fashion & Retail,0,True,M.A. Yusuff Ali,66,United Arab Emirates,Not Specified,Abu Dhabi,retail,Fashion & Retail,India,1665526249469,1,faris/5/2022/193625,508,True,True,U,M,-445910400000.0,Yusuff Ali,M.A.,The World's Billionaires,1649134860000,False,False,https://specials-images.forbesimg.com/imageserve/5d9f4c3a67dd830006a3211e/416x416.jpg?background=000000&cropX1=669&cropX2=1625&cropY1=281&cropY2=1238,False,False,False,N/A,$5.4 B
Billionaires,2022,4,denise-coates,509,billionaires,5300,Gambling & Casinos,0,True,Denise Coates,54,United Kingdom,Not Specified,Stoke-on-Trent,online gambling,Gambling & Casinos,United Kingdom,1649102960056,1,faris/5/2022/194762,509,True,True,D,F,-71539200000.0,Coates,Denise,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5a8157de4bbe6f2652f547d0/416x416.jpg?background=000000&cropX1=360&cropX2=1255&cropY1=134&cropY2=1029,False,False,False,N/A,$5.3 B
Billionaires,2022,4,ken-fisher,509,billionaires,5300,Finance & Investments,0,True,Ken Fisher,71,United States,Texas,Dallas,money management,Finance & Investments,United States,1664284347978,1,faris/5/2022/7564,510,True,True,D,M,-602467200000.0,Fisher,Ken,The World's Billionaires,1649134860000,False,False,//specials-images.forbesimg.com/imageserve/59dbd16931358e542c038093/416x416.jpg?background=000000&cropX1=119&cropX2=540&cropY1=34&cropY2=455,False,False,False,N/A,$5.3 B
Billionaires,2022,4,peter-grogg,509,billionaires,5300,Healthcare,0,True,Peter Grogg,80,Switzerland,Not Specified,Liestal,biochemicals,Healthcare,Switzerland,1649102963326,1,faris/5/2022/219643,511,False,True,U,M,-882835200000.0,Grogg,Peter,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5c723c4931358e35dd27003f/416x416.jpg?background=000000&cropX1=152&cropX2=659&cropY1=25&cropY2=533,False,False,False,N/A,$5.3 B
Billionaires,2022,4,dietmar-hopp,509,billionaires,5300,Technology,0,True,Dietmar Hopp & family,81,Germany,Not Specified,Walldorf,software,Technology,Germany,1649102964769,1,faris/5/2022/4359,512,True,True,D,M,-936748800000.0,Hopp,Dietmar,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5e7621d6c7b02d000666c78a/416x416.jpg?background=000000&cropX1=1529&cropX2=4122&cropY1=700&cropY2=3294,False,False,False,N/A,$5.3 B
Billionaires,2022,4,sumet-jiaravanon,509,billionaires,5300,Diversified,0,True,Sumet Jiaravanon,87,Thailand,Not Specified,Bangkok,diversified,Diversified,Thailand,1649102966444,1,faris/5/2022/196381,513,False,False,D,M,-1109721600000.0,Jiaravanon,Sumet,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5c724fe5a7ea43100043538d/416x416.jpg?background=000000&cropX1=4&cropX2=473&cropY1=61&cropY2=530,False,False,False,N/A,$5.3 B
Billionaires,2022,4,nathan-kirsh,509,billionaires,5300,Fashion & Retail,0,True,Nathan Kirsh,90,Eswatini (Swaziland),Not Specified,Ezulwini,"retail, real estate",Fashion & Retail,Eswatini (Swaziland),1649102967909,1,faris/5/2022/193479,514,True,True,U,M,-1198800000000.0,Kirsh,Nathan,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5e77c1dad8e1ae0007b73529/416x416.jpg?background=000000&cropX1=0&cropX2=2666&cropY1=320&cropY2=2989,False,False,False,N/A,$5.3 B
Billionaires,2022,4,forrest-li,509,billionaires,5300,Media & Entertainment,0,True,Forrest Li,44,Singapore,Not Specified,Singapore,gaming,Media & Entertainment,Singapore,1662498073844,1,faris/5/2022/199862,515,False,True,D,M,252460800000.0,Li,Forrest,The World's Billionaires,1649134860000,False,False,https://specials-images.forbesimg.com/imageserve/61114e7fd646cf8cd829e63c/416x416.jpg?background=000000&cropX1=0&cropX2=1348&cropY1=0&cropY2=1348,False,False,False,N/A,$5.3 B
Billionaires,2022,4,rudolf-maag,509,billionaires,5300,Healthcare,0,True,Rudolf Maag,76,Switzerland,Not Specified,Binningen,medical devices,Healthcare,Switzerland,1649102970859,1,faris/5/2022/8600,516,False,True,U,M,-754790400000.0,Maag,Rudolf,The World's Billionaires,1649116800000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,N/A,$5.3 B
Billionaires,2022,4,gary-rollins,509,billionaires,5300,Service,0,True,Gary Rollins,77,United States,Georgia,Atlanta,pest control,Service,United States,1664284417922,1,faris/5/2022/195700,517,False,False,U,M,-799632000000.0,Rollins,Gary,The World's Billionaires,1649134860000,False,False,//specials-images.forbesimg.com/imageserve/57e11eb8a7ea430a8a1a0944/416x416.jpg?background=000000&cropX1=188&cropX2=652&cropY1=114&cropY2=578,False,False,False,1,$5.3 B
Billionaires,2022,4,ugur-sahin,509,billionaires,5300,Healthcare,0,True,Ugur Sahin,56,Germany,Not Specified,Mainz,biotechnology,Healthcare,Germany,1649102973902,1,faris/5/2022/233362,518,False,True,U,M,-135216000000.0,Sahin,Ugur,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/5faaad52aa84d3f884e5b879/416x416.jpg?background=000000&cropX1=765&cropX2=3079&cropY1=689&cropY2=3002,False,False,False,N/A,$5.3 B
Billionaires,2022,4,mark-scheinberg,509,billionaires,5300,Gambling & Casinos,0,True,Mark Scheinberg,48,United Kingdom,Not Specified,Isle of Man,online gambling,Gambling & Casinos,Canada,1649102975351,1,faris/5/2022/195901,519,True,True,U,M,125798400000.0,Scheinberg,Mark,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5c6d4fae31358e1c187f15c0/416x416.jpg?background=000000&cropX1=343&cropX2=4500&cropY1=214&cropY2=4371,False,False,False,N/A,$5.3 B
Billionaires,2022,4,shen-guojun,509,billionaires,5300,Fashion & Retail,0,True,Shen Guojun,59,China,Not Specified,Beijing,retail,Fashion & Retail,China,1649102976790,1,faris/5/2022/126,520,True,True,E,M,-234230400000.0,Shen,Guojun,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/60c0e482f89a541403622ce6/416x416.jpg?background=000000&cropX1=963&cropX2=1535&cropY1=228&cropY2=799,False,False,False,N/A,$5.3 B
Billionaires,2022,4,chip-wilson,509,billionaires,5300,Fashion & Retail,0,True,Chip Wilson,65,Canada,Not Specified,Vancouver,Lululemon,Fashion & Retail,Canada,1649102978201,1,faris/5/2022/8705,521,True,True,U,M,-410227200000.0,Wilson,Chip,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5e7b95cd9f46de0006e492bd/416x416.jpg?background=000000&cropX1=1740&cropX2=3369&cropY1=1886&cropY2=3515,False,False,False,N/A,$5.3 B
Billionaires,2022,4,zhang-yong-1,509,billionaires,5300,Food & Beverage,0,True,Zhang Yong,51,Singapore,Not Specified,Singapore,restaurants,Food & Beverage,Singapore,1649102979950,1,faris/5/2022/14681,522,False,True,D,M,15638400000.0,Zhang,Yong,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5bcf936c31358e5b433446e2/416x416.jpg?background=000000&cropX1=1547&cropX2=3998&cropY1=313&cropY2=2762,False,False,False,N/A,$5.3 B
Billionaires,2022,4,james-chambers,523,billionaires,5200,Media & Entertainment,0,True,James Chambers,64,United States,New York,Palisades,"media, automotive",Media & Entertainment,United States,1664284383020,1,faris/5/2022/199085,523,False,False,D,M,-401500800000.0,Chambers,James,The World's Billionaires,1649134860000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,1,$5.2 B
Billionaires,2022,4,chen-fashu,523,billionaires,5200,Finance & Investments,0,True,Chen Fashu,61,China,Not Specified,Fuzhou,investments,Finance & Investments,China,1649102983067,1,faris/5/2022/26,524,True,True,D,M,-289785600000.0,Chen,Fashu,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/5a061a6b31358e542c051d52/416x416.jpg?background=000000&cropX1=666&cropX2=2508&cropY1=210&cropY2=2051,False,False,False,N/A,$5.2 B
Billionaires,2022,4,jaran-chiaravanont,523,billionaires,5200,Diversified,0,True,Jaran Chiaravanont,92,Thailand,Not Specified,Bangkok,diversified,Diversified,Thailand,1649102984780,1,faris/5/2022/196382,525,False,False,D,M,-1254528000000.0,Chiaravanont,Jaran,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5c7250454bbe6f51818abbbd/416x416.jpg?background=000000&cropX1=64&cropX2=475&cropY1=70&cropY2=481,False,False,False,N/A,$5.2 B
Billionaires,2022,4,ravi-jaipuria,523,billionaires,5200,Food & Beverage,0,True,Ravi Jaipuria,67,India,Not Specified,Delhi,"soft drinks, fast food",Food & Beverage,India,1665526229488,1,faris/5/2022/193449,526,True,False,U,M,-476323200000.0,Jaipuria,Ravi,The World's Billionaires,1649134860000,False,False,https://specials-images.forbesimg.com/imageserve/61576dd5657c72d8c6ca2f35/416x416.jpg?background=000000&cropX1=0&cropX2=377&cropY1=0&cropY2=377,False,False,False,N/A,$5.2 B
Billionaires,2022,4,koon-poh-keong,523,billionaires,5200,Manufacturing,0,True,Koon Poh Keong,60,Malaysia,Not Specified,Petaling Jaya,aluminum,Manufacturing,Malaysia,1649102987836,1,faris/5/2022/210808,527,False,True,U,M,-274147200000.0,Koon,Poh Keong,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5e76f19110380d0006fbb941/416x416.jpg?background=000000&cropX1=1353&cropX2=3563&cropY1=471&cropY2=2682,False,False,False,N/A,$5.2 B
Billionaires,2022,4,li-liangbin,523,billionaires,5200,Manufacturing,0,True,Li Liangbin,54,China,Not Specified,Xinyu,lithium,Manufacturing,China,1649102989317,1,faris/5/2022/13061,528,False,True,U,M,-73699200000.0,Li,Liangbin,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/6182e625fd46d40beab82195/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,False,False,N/A,$5.2 B
Billionaires,2022,4,liang-feng,523,billionaires,5200,Manufacturing,0,True,Liang Feng,53,China,Not Specified,Shanghai,manufacturing,Manufacturing,China,1649102990816,1,faris/5/2022/206414,529,False,True,U,M,-34992000000.0,Liang,Feng,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,False,False,N/A,$5.2 B
Billionaires,2022,4,wolfgang-marguerre,523,billionaires,5200,Healthcare,0,True,Wolfgang Marguerre & family,80,Germany,Not Specified,Heidelberg,pharmaceuticals,Healthcare,Germany,1649102992221,1,faris/5/2022/194522,530,True,True,D,M,-901843200000.0,Marguerre,Wolfgang,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/d4e1b786bed9a846ef47921e722ebb05/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=102&cropY2=846,False,False,False,N/A,$5.2 B
Billionaires,2022,4,katharine-rayner,523,billionaires,5200,Media & Entertainment,0,True,Katharine Rayner,77,United States,New York,East Hampton,"media, automotive",Media & Entertainment,United States,1664284392155,1,faris/5/2022/199086,531,False,False,D,F,-787968000000.0,Rayner,Katharine,The World's Billionaires,1649134860000,False,False,//specials-images.forbesimg.com/imageserve/5ba4da0131358e5690cda4e8/416x416.jpg?background=000000&cropX1=10&cropX2=1436&cropY1=27&cropY2=1452,False,False,False,1,$5.2 B
Billionaires,2022,4,carlos-rodriguez-pastor,523,billionaires,5200,Finance & Investments,0,True,Carlos Rodriguez-Pastor,62,Peru,Not Specified,Lima,finance,Finance & Investments,Peru,1649102995303,1,faris/5/2022/14653,532,True,False,D,M,-338515200000.0,Rodriguez-Pastor,Carlos,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5e77063d10380d0006fbb9ff/416x416.jpg?background=000000&cropX1=1859&cropX2=3229&cropY1=673&cropY2=2042,False,False,False,N/A,$5.2 B
Billionaires,2022,4,margaretta-taylor,523,billionaires,5200,Media & Entertainment,0,True,Margaretta Taylor,79,United States,New York,Southampton,"media, automotive",Media & Entertainment,United States,1664284395500,1,faris/5/2022/199087,533,False,False,D,F,-874627200000.0,Taylor,Margaretta,The World's Billionaires,1649134860000,False,False,//specials-images.forbesimg.com/imageserve/5a8d9d5aa7ea431690140467/416x416.jpg?background=000000&cropX1=102&cropX2=840&cropY1=105&cropY2=845,False,False,False,1,$5.2 B
Billionaires,2022,4,you-xiaoping,523,billionaires,5200,Manufacturing,0,True,You Xiaoping,64,China,Not Specified,Wenzhou,"chemicals, spandex",Manufacturing,China,1649102998387,1,faris/5/2022/124,534,True,True,D,M,-376963200000.0,You,Xiaoping,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/6182e727ddb3f1de7de42480/416x416.jpg?background=000000&cropX1=600&cropX2=2620&cropY1=326&cropY2=2345,False,False,False,N/A,$5.2 B
Billionaires,2022,4,eric-yuan,523,billionaires,5200,Technology,0,True,Eric Yuan & family,52,United States,California,Santa Clara,Zoom Video Communications,Technology,United States,1664284585539,1,faris/5/2022/217814,535,False,True,D,M,4320000000.0,Yuan,Eric,The World's Billionaires,1649134860000,False,False,//specials-images.forbesimg.com/imageserve/5e88ce29e2bb040006427860/416x416.jpg?background=000000&cropX1=489&cropX2=2675&cropY1=386&cropY2=2573,False,False,False,N/A,$5.2 B
Billionaires,2022,4,robert-bass,536,billionaires,5100,Energy,0,True,Robert Bass,74,United States,Texas,Fort Worth,"oil, investments",Energy,United States,1664284452125,1,faris/5/2022/5137,536,True,False,E,M,-687571200000.0,Bass,Robert,The World's Billionaires,1649134860000,False,False,//specials-images.forbesimg.com/imageserve/eb763e0ce54b28d44f850ffb6cfba5f2/416x416.jpg?background=000000&cropX1=0&cropX2=672&cropY1=3&cropY2=675,False,False,False,2,$5.1 B
Billionaires,2022,4,alexandre-behring,536,billionaires,5100,Finance & Investments,0,True,Alexandre Behring,55,United States,Connecticut,Greenwich,investments,Finance & Investments,Brazil,1649103003145,1,faris/5/2022/228873,537,False,True,D,M,-90374400000.0,Behring,Alexandre,The World's Billionaires,1649116800000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,N/A,$5.1 B
Billionaires,2022,4,chan-laiwa,536,billionaires,5100,Real Estate,0,True,Chan Laiwa & family,81,China,Not Specified,Beijing,real estate,Real Estate,China,1649103004622,1,faris/5/2022/209,538,True,True,D,F,-915148800000.0,Chan,Laiwa,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/5f89f4cd7a4ff3d9ddb2862e/416x416.jpg?background=000000&cropX1=644&cropX2=1805&cropY1=406&cropY2=1567,False,False,False,N/A,$5.1 B
Billionaires,2022,4,jeff-greene,536,billionaires,5100,Real Estate,0,True,Jeff Greene,67,United States,Florida,Palm Beach,"real estate, investments",Real Estate,United States,1664284284853,1,faris/5/2022/9113,539,True,True,U,M,-475286400000.0,Greene,Jeff,The World's Billionaires,1649134860000,False,False,https://specials-images.forbesimg.com/imageserve/5ff75b1157f0e95e19f6ea38/416x416.jpg?background=000000&cropX1=44&cropX2=924&cropY1=18&cropY2=898,False,False,False,1,$5.1 B
Billionaires,2022,4,montri-jiaravanont,536,billionaires,5100,Diversified,0,True,Montri Jiaravanont,91,Thailand,Not Specified,Bangkok,diversified,Diversified,Thailand,1649103007996,1,faris/5/2022/196383,540,False,False,D,M,-1222992000000.0,Jiaravanont,Montri,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5c7250b031358e35dd270139/416x416.jpg?background=000000&cropX1=2&cropX2=413&cropY1=2&cropY2=413,False,False,False,N/A,$5.1 B
Billionaires,2022,4,charles-b-johnson,536,billionaires,5100,Finance & Investments,0,True,Charles B. Johnson,89,United States,Florida,Palm Beach,money management,Finance & Investments,United States,1664284441465,1,faris/5/2022/5325,541,False,False,U,M,-1167177600000.0,Johnson,Charles B.,The World's Billionaires,1649134860000,False,False,//specials-images.forbesimg.com/imageserve/5d8a9df322254b0008e1617b/416x416.jpg?background=000000&cropX1=227&cropX2=1037&cropY1=290&cropY2=1100,False,False,False,3,$5.1 B
Billionaires,2022,4,elizabeth-johnson,536,billionaires,5100,Finance & Investments,0,True,Elizabeth Johnson,58,United States,Massachusetts,Boston,money management,Finance & Investments,United States,1664284421294,1,faris/5/2022/203766,542,False,False,U,F,-210038400000.0,Johnson,Elizabeth,The World's Billionaires,1649134860000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,2,$5.1 B
Billionaires,2022,4,lin-bin,536,billionaires,5100,Technology,0,True,Lin Bin,54,China,Not Specified,Shenzhen,smartphones,Technology,United States,1664284524658,1,faris/5/2022/194383,543,True,True,D,M,-60480000000.0,Lin,Bin,The World's Billionaires,1649134860000,False,False,https://specials-images.forbesimg.com/imageserve/5c744e7aa7ea431000438504/416x416.jpg?background=000000&cropX1=1694&cropX2=3460&cropY1=485&cropY2=2250,False,False,False,N/A,$5.1 B
Billionaires,2022,4,hiroshi-mikitani,536,billionaires,5100,Fashion & Retail,0,True,Hiroshi Mikitani,57,Japan,Not Specified,Tokyo,online retail,Fashion & Retail,Japan,1654027677350,1,faris/5/2022/4677,544,True,True,D,M,-151804800000.0,Mikitani,Hiroshi,The World's Billionaires,1649199600000,False,False,https://specials-images.forbesimg.com/imageserve/607dcdcca333763de5e0b999/416x416.jpg?background=000000&cropX1=20&cropX2=2809&cropY1=8&cropY2=2797,False,False,False,N/A,$5.1 B
Billionaires,2022,4,isaac-perlmutter,536,billionaires,5100,Media & Entertainment,0,True,Isaac Perlmutter,79,United States,Florida,Palm Beach,Marvel comics,Media & Entertainment,United States,1664284513473,1,faris/5/2022/10417,545,True,True,D,M,-854755200000.0,Perlmutter,Isaac,The World's Billionaires,1649134860000,False,False,//specials-images.forbesimg.com/imageserve/5d8a94c918444200084e6d66/416x416.jpg?background=000000&cropX1=710&cropX2=1847&cropY1=35&cropY2=1171,False,False,False,1,$5.1 B
Billionaires,2022,4,michael-pieper,536,billionaires,5100,Manufacturing,0,True,Michael Pieper,76,Switzerland,Not Specified,Lucerne,kitchen appliances,Manufacturing,Switzerland,1649103017546,1,faris/5/2022/193620,546,True,True,U,M,-754358400000.0,Pieper,Michael,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5e77d1efc7b02d000666de67/416x416.jpg?background=000000&cropX1=482&cropX2=2570&cropY1=154&cropY2=2243,False,False,False,N/A,$5.1 B
Billionaires,2022,4,issad-rebrab,536,billionaires,5100,Food & Beverage,0,True,Issad Rebrab & family,78,Algeria,Not Specified,Algiers,food,Food & Beverage,Algeria,1649103019058,1,faris/5/2022/194500,547,True,True,U,M,-820540800000.0,Rebrab,Issad,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5e73ce0910380d0006bda3b0/416x416.jpg?background=000000&cropX1=1035&cropX2=3522&cropY1=0&cropY2=2487,False,False,False,N/A,$5.1 B
Billionaires,2022,4,tsai-hong-tu,536,billionaires,5100,Finance & Investments,0,True,Tsai Hong-tu,69,Taiwan,Not Specified,Taipei,finance,Finance & Investments,Taiwan,1649103020684,1,faris/5/2022/1231,548,True,False,U,M,-549676800000.0,Tsai,Hong-tu,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/6091b9de18caf49a8ffbc40f/416x416.jpg?background=000000&cropX1=0&cropX2=1014&cropY1=0&cropY2=1014,False,False,False,N/A,$5.1 B
Billionaires,2022,4,richard-tsai,536,billionaires,5100,Finance & Investments,0,True,Richard Tsai,64,Taiwan,Not Specified,Taipei,finance,Finance & Investments,Taiwan,1649103022064,1,faris/5/2022/196352,549,True,False,U,M,-397094400000.0,Tsai,Richard,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/5e77d797d8e1ae0007b73737/416x416.jpg?background=000000&cropX1=70&cropX2=635&cropY1=31&cropY2=596,False,False,False,N/A,$5.1 B
Billionaires,2022,4,wang-junshi,536,billionaires,5100,Manufacturing,0,True,Wang Junshi & family,73,China,Not Specified,Ningbo,solar inverters,Manufacturing,China,1649103023689,1,faris/5/2022/237967,550,False,True,U,M,-662688000000.0,Wang,Junshi,The World's Billionaires,1649116800000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,N/A,$5.1 B
Billionaires,2022,4,wang-yanqing,536,billionaires,5100,Manufacturing,0,True,Wang Yanqing & family,55,China,Not Specified,Wuxi,electrical equipment,Manufacturing,China,1649103025154,1,faris/5/2022/196885,551,False,True,U,M,-117936000000.0,Wang,Yanqing,The World's Billionaires,1649116800000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,N/A,$5.1 B
Billionaires,2022,4,shari-arison,552,billionaires,5000,Service,0,True,Shari Arison,64,Israel,Not Specified,Tel Aviv,Carnival Cruises,Service,Israel,1649103026759,1,faris/5/2022/4626,552,True,False,U,F,-388540800000.0,Arison,Shari,The World's Billionaires,1649116800000,False,False,//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760,False,False,False,N/A,$5 B
Billionaires,2022,4,alain-bouchard,552,billionaires,5000,Fashion & Retail,0,True,Alain Bouchard,73,Canada,Not Specified,Montreal,convinience stores,Fashion & Retail,Canada,1649103028295,1,faris/5/2022/193455,553,True,True,U,M,-658540800000.0,Bouchard,Alain,The World's Billionaires,1649116800000,False,False,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,False,False,N/A,$5 B
Billionaires,2022,4,austen-cargill-ii,552,billionaires,5000,Food & Beverage,0,True,"Austen Cargill, II.",71,United States,Montana,Livingston,Cargill,Food & Beverage,United States,1664284530924,1,faris/5/2022/7996,554,False,False,U,M,-593827200000.0,Cargill,Austen,The World's Billionaires,1649134860000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,1,$5 B
Billionaires,2022,4,james-cargill-ii,552,billionaires,5000,Food & Beverage,0,True,"James Cargill, II.",72,United States,Wisconsin,Birchwood,Cargill,Food & Beverage,United States,1664284532444,1,faris/5/2022/7995,555,False,False,U,M,-654393600000.0,Cargill,James,The World's Billionaires,1649134860000,False,False,https://i.forbesimg.com/media/assets/forbes_1200x1200.jpg,False,False,False,1,$5 B
Billionaires,2022,4,ben-chestnut,552,billionaires,5000,Technology,0,True,Ben Chestnut,47,United States,Georgia,Atlanta,email marketing,Technology,United States,1664284516891,1,faris/5/2022/217802,556,False,True,U,M,140486400000.0,Chestnut,Ben,The World's Billionaires,1649134860000,False,False,https://specials-images.forbesimg.com/imageserve/5c7438c431358e35dd272b5d/416x416.jpg?background=000000&cropX1=1123&cropX2=3591&cropY1=891&cropY2=3360,False,False,False,1,$5 B
